% Model,mush.mph
% Version,COMSOL 5.5.0.292
% Date,"Oct 14 2022, 07:25"
% Dimension,2
% Nodes,5022
% Expressions,1
% Description,Line
% r,z,Color
0,0.390779906894934,0.00480109031321202
0,0.39144985336378374,0.004441798993103907
0,0.39213346456017323,0.004101746803440977
0,0.3928170757565628,0.003782380851734888
0,0.39350068695295226,0.0034837011379856403
0,0.39418429814934175,0.0032057076621932338
0,0.39486790934573124,0.002948400424357668
0,0.3955515205421207,0.0027117794244789425
0,0.3962351317385103,0.002495844662557058
0,0.3969187429348998,0.0023005961385920157
0,0.3976023541312893,0.0021260338525838133
0,0.3983636628201417,0.001946142884130982
0,0.39912497150899406,0.0017780496468595966
0,0.3998862801978464,0.0016217541407696563
0,0.4006475888866987,0.0014772563658611614
0,0.4014088975755511,0.001344556322134112
0,0.4021702062644035,0.0012236540095885077
0,0.40293151495325585,0.0011145494282243488
0,0.40369282364210823,0.001017242578041636
0,0.40445413233096056,9.31733459040368E-4
0,0.40527633215416775,8.47241709910725E-4
0,0.406098531977375,7.68629417250438E-4
0,0.4069207318005822,6.958965810595069E-4
0,0.4077429316237894,6.290432013379317E-4
0,0.4085651314469967,5.680692780857123E-4
0,0.4093873312702039,5.129748113028488E-4
0,0.4102095310934111,4.637598009893411E-4
0,0.41103173091661827,4.2042424714518954E-4
0,0.4118539307398255,3.829681497703936E-4
0,0.41267820415294,3.4805644567058205E-4
0,0.4135024775660546,3.1559020377222666E-4
0,0.41432675097916916,2.855694240753273E-4
0,0.4151510243922837,2.579941065798841E-4
0,0.4159752978053982,2.328642512858969E-4
0,0.4167995712185128,2.1017985819336583E-4
0,0.41762384463162733,1.899409273022908E-4
0,0.4184481180447419,1.72147458612672E-4
0,0.41927239145785644,1.5679945212450914E-4
0,0.4200486425733184,1.433037367863959E-4
0,0.42082489368878045,1.307117273063619E-4
0,0.4216011448042425,1.1902342368440706E-4
0,0.42237739591970447,1.0823882592053143E-4
0,0.42315364703516645,9.835793401473499E-5
0,0.4239298981506284,8.938074796701775E-5
0,0.4247061492660904,8.130726777737971E-5
0,0.42548240038155244,7.413749344582092E-5
0,0.4262586514970144,6.787142497234127E-5
0,0.42695322886865217,6.257880143563853E-5
0,0.42764780624029,5.7612835825226607E-5
0,0.4283423836119278,5.297352814110552E-5
0,0.42903696098356553,4.866087838327525E-5
0,0.42973153835520334,4.467488655173582E-5
0,0.4304261157268411,4.1015552646487214E-5
0,0.4311206930984789,3.768287666752943E-5
0,0.43181527047011664,3.467685861486249E-5
0,0.43250984784175445,3.199749848848636E-5
0,0.43318242278747815,2.9574380084657905E-5
0,0.4338549977332019,2.7297588950661484E-5
0,0.4345275726789257,2.5167125086497097E-5
0,0.4352001476246494,2.3182988492164745E-5
0,0.4358727225703732,2.134517916766443E-5
0,0.43654529751609694,1.965369711299615E-5
0,0.4372178724618207,1.8108542328159903E-5
0,0.4378904474075444,1.67097148131557E-5
0,0.43856302235326816,1.5457214567983523E-5
0,0.4392537459961917,1.4259359960581553E-5
0,0.4399444696391154,1.3134967768402437E-5
0,0.440635193282039,1.2084037991446177E-5
0,0.4413259169249626,1.110657062971277E-5
0,0.44201664056788614,1.020256568320222E-5
0,0.44270736421080975,9.372023151914523E-6
0,0.44339808785373336,8.61494303584968E-6
0,0.44408881149665697,7.931325335007697E-6
0,0.4447795351395806,7.321170049388564E-6
0,0.4455089686903483,6.725616407730865E-6
0,0.4462384022411161,6.168032924177709E-6
0,0.4469678357918839,5.648419598729091E-6
0,0.4476972693426517,5.166776431385014E-6
0,0.44842670289341946,4.723103422145477E-6
0,0.4491561364441873,4.3174005710104795E-6
0,0.449885569994955,3.949667877980023E-6
0,0.4506150035457228,3.6199053430541083E-6
0,0.4513444370964906,3.3281129662327322E-6
0,0.45213772416180303,3.035585848183316E-6
0,0.4529310112271155,2.7629187138140947E-6
0,0.45372429829242805,2.510111563125067E-6
0,0.45451758535774045,2.2771643961162333E-6
0,0.45531087242305296,2.0640772127875935E-6
0,0.45610415948836547,1.8708500131391482E-6
0,0.4568974465536779,1.697482797170897E-6
0,0.4576907336189904,1.5439755648828405E-6
0,0.45848402068430283,1.4103283162749773E-6
0,0.45925721933047026,1.2884745273526324E-6
0,0.46003041797663774,1.1748990764080393E-6
0,0.4608036166228052,1.0696019634411982E-6
0,0.46157681526897265,9.725831884521091E-7
0,0.4623500139151401,8.838427514407717E-7
0,0.4631232125613075,8.033806524071862E-7
0,0.46389641120747493,7.311968913513527E-7
0,0.4646696098536424,6.672914682732714E-7
0,0.46544280849980985,6.116643831729416E-7
0,0.4661351841475697,5.643383725613504E-7
0,0.4668275597953295,5.199069864375967E-7
