0.215956104,2.68E-200,6.83E-200,2.4E-199,8.45999999999999E-199,2.98E-198,1.05E-197,3.69E-197,1.3E-196,4.58E-196,7.3E-195,3.39E-193,1.48E-191,5.57E-190,5.76E-190,9.04E-181,2.74E-144,0.127789,0.872211
0.214501949,4.43E-200,1.13E-199,3.97E-199,1.4E-198,4.92E-198,1.73E-197,6.1E-197,2.15E-196,7.56E-196,1.2E-194,5.6E-193,2.45E-191,9.2E-190,9.51E-190,1.49E-180,4.52E-144,0.194082,0.805918
0.213047793,6.7E-200,1.71E-199,6E-199,2.11E-198,7.44E-198,2.62E-197,9.22E-197,3.25E-196,1.14E-195,1.82E-194,8.47E-193,3.7E-191,1.39E-189,1.44E-189,2.26E-180,6.84E-144,0.277457,0.722543
0.211593638,8.87E-200,2.26E-199,7.95E-199,2.8E-198,9.85E-198,3.47E-197,1.22E-196,4.3E-196,1.51E-195,2.41E-194,1.12E-192,4.9E-191,1.84E-189,1.91E-189,2.99E-180,9.06E-144,0.419313,0.580687
0.210139482,1.73E-199,4.41E-199,1.55E-198,5.46E-198,1.92E-197,6.77E-197,2.38E-196,8.39E-196,2.95E-195,4.71E-194,2.19E-192,9.55E-191,3.59E-189,3.72E-189,5.83E-180,1.77E-143,0.548101,0.451899
0.208685327,3.2E-199,8.15E-199,2.87E-198,1.01E-197,3.55E-197,1.25E-196,4.4E-196,1.55E-195,5.46E-195,8.7E-194,4.04E-192,1.77E-190,6.64E-189,6.87E-189,1.08E-179,3.27E-143,0.663822,0.336178
0.207231171,5.29E-199,1.35E-198,4.74E-198,1.67E-197,5.88E-197,2.07E-196,7.29E-196,2.57E-195,9.04E-195,1.44E-193,6.69E-192,2.92E-190,1.1E-188,1.14E-188,1.78E-179,5.41E-143,0.766475,0.233525
0.205777015,8.01E-199,2.04E-198,7.18E-198,2.53E-197,8.9E-197,3.13E-196,1.1E-195,3.89E-195,1.37E-194,2.18E-193,1.01E-191,4.43E-190,1.66E-188,1.72E-188,2.7E-179,8.19E-143,0.856062,0.143938
0.20432286,9.65E-199,2.46E-198,8.65E-198,3.04E-197,1.07E-196,3.78E-196,1.33E-195,4.68E-195,1.65E-194,2.63E-193,1.22E-191,5.33E-190,2E-188,2.07E-188,3.25E-179,9.86E-143,0.90472,0.09528
0.202868704,2.14E-198,5.44E-198,1.92E-197,6.74E-197,2.37E-196,8.36E-196,2.94E-195,1.04E-194,3.65E-194,5.82E-193,2.7E-191,1.18E-189,4.44E-188,4.59E-188,7.2E-179,2.18E-142,0.942264,0.057736
0.201414549,4.32E-198,1.1E-197,3.87E-197,1.36E-196,4.79E-196,1.69E-195,5.95E-195,2.09E-194,7.37E-194,1.17E-192,5.46E-191,2.38E-189,8.97E-188,9.27E-188,1.46E-178,4.41E-142,0.968694,0.031306
0.199960393,7.51E-198,1.91E-197,6.73E-197,2.37E-196,8.34E-196,2.94E-195,1.03E-194,3.64E-194,1.28E-193,2.04E-192,9.49E-191,4.15E-189,1.56E-187,1.61E-187,2.53E-178,7.67E-142,0.984009,0.015991
0.198506238,1.17E-197,2.98E-197,1.05E-196,3.69E-196,1.3E-195,4.58E-195,1.61E-194,5.68E-194,2E-193,3.18E-192,1.48E-190,6.46E-189,2.43E-187,2.51E-187,3.94E-178,1.2E-141,0.98821,0.01179
0.197052082,1.52E-197,3.86E-197,1.36E-196,4.78E-196,1.68E-195,5.93E-195,2.09E-194,7.35E-194,2.59E-193,4.12E-192,1.92E-190,8.37E-189,3.15E-187,3.26E-187,5.11E-178,1.55E-141,0.992531,0.007469
0.195597927,3.16E-197,8.05E-197,2.83E-196,9.97E-196,3.51E-195,1.24E-194,4.35E-194,1.53E-193,5.4E-193,8.59999999999999E-192,4E-190,1.75E-188,6.56E-187,6.79E-187,1.07E-177,3.23E-141,0.995796,0.004204
0.194143771,6.11E-197,1.55E-196,5.47E-196,1.93E-195,6.78E-195,2.39E-194,8.41E-194,2.96E-193,1.04E-192,1.66E-191,7.72E-190,3.37E-188,1.27E-186,1.31E-186,2.06E-177,6.24E-141,0.998003,0.001997
0.192689616,1.03E-196,2.64E-196,9.27E-196,3.26E-195,1.15E-194,4.05E-194,1.43E-193,5.02E-193,1.77E-192,2.82E-191,1.31E-189,5.72E-188,2.15E-186,2.22E-186,3.49E-177,1.06E-140,0.999154,0.000846
0.19123546,1.59E-196,4.05E-196,1.42E-195,5.01E-195,1.76E-194,6.22E-194,2.19E-193,7.71E-193,2.71E-192,4.32E-191,2.01E-189,8.78E-188,3.3E-186,3.41E-186,5.36E-177,1.62E-140,0.999247,0.000753
0.189781304,2.37E-196,6.03E-196,2.12E-195,7.47E-195,2.63E-194,9.26E-194,3.26E-193,1.15E-192,4.04E-192,6.44E-191,2.99E-189,1.31E-187,4.92E-186,5.08E-186,7.98E-177,2.42E-140,0.999503,0.000497
0.188327149,6.68E-196,1.7E-195,5.99E-195,2.11E-194,7.42E-194,2.61E-193,9.2E-193,3.24E-192,1.14E-191,1.82E-190,8.45E-189,3.69E-187,1.39E-185,1.44E-185,2.25E-176,6.83E-140,0.999703,0.000297
0.186872993,1.45E-195,3.7E-195,1.3E-194,4.59E-194,1.61E-193,5.69E-193,2E-192,7.05E-192,2.48E-191,3.96E-190,1.84E-188,8.03E-187,3.02E-185,3.12E-185,4.9E-176,1.49E-139,0.999847,0.000153
0.185418838,2.59E-195,6.61E-195,2.32E-194,8.18E-194,2.88E-193,1.01E-192,3.57E-192,1.26E-191,4.43E-191,7.06E-190,3.28E-188,1.43E-186,5.39E-185,5.57E-185,8.74E-176,2.65E-139,0.999936,6.42E-05
0.183964682,4.09E-195,1.04E-194,3.66E-194,1.29E-193,4.54E-193,1.6E-192,5.63E-192,1.98E-191,6.98E-191,1.11E-189,5.17E-188,2.26E-186,8.49E-185,8.78E-185,1.38E-175,4.18E-139,0.999969,3.1E-05
0.182510527,5.76E-195,1.47E-194,5.16E-194,1.82E-193,6.39E-193,2.25E-192,7.92999999999999E-192,2.79E-191,9.83E-191,1.57E-189,7.28E-188,3.18E-186,1.2E-184,1.24E-184,1.94E-175,5.88E-139,0.99998,2.02E-05
0.181056371,1.86E-194,4.73E-194,1.66E-193,5.86E-193,2.06E-192,7.26E-192,2.56E-191,9.00999999999999E-191,3.17E-190,5.05E-189,2.35E-187,1.03E-185,3.86E-184,3.99E-184,6.26E-175,1.9E-138,0.999988,1.19E-05
0.179602216,4.25E-194,1.08E-193,3.81E-193,1.34E-192,4.72E-192,1.66E-191,5.85E-191,2.06E-190,7.26E-190,1.16E-188,5.38E-187,2.35E-185,8.83E-184,9.13E-184,1.43E-174,4.34E-138,0.999994,5.89E-06
0.17814806,7.76E-194,1.98E-193,6.95E-193,2.45E-192,8.61999999999999E-192,3.04E-191,1.07E-190,3.76E-190,1.32E-189,2.11E-188,9.81E-187,4.29E-185,1.61E-183,1.67E-183,2.61E-174,7.93E-138,0.999998,2.3E-06
0.176693905,1.24E-193,3.15E-193,1.11E-192,3.9E-192,1.37E-191,4.84E-191,1.7E-190,6.01E-190,2.11E-189,3.37E-188,1.57E-186,6.84E-185,2.57E-183,2.66E-183,4.17E-174,1.26E-137,0.999999,1.11E-06
