-5.4000000E-1,7.6317617E-7,5.4065697E-9,4.4838613E-10,4.1253877E-11,3.8583703E-12,3.6280515E-13,3.7394339E-14,3.0319008E-16,2.8574426E-17,2.6849372E-18,1.8107589E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3872066E-1,7.6219319E-7,5.3891234E-9,4.4679369E-10,4.1102971E-11,3.8441256E-12,3.6146187E-13,3.7255760E-14,3.0206612E-16,2.8468494E-17,2.6749834E-18,1.8040460E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3744131E-1,7.6603282E-7,5.3670153E-9,4.4427553E-10,4.0850625E-11,3.8199088E-12,3.5916665E-13,3.7018597E-14,3.0014144E-16,2.8287088E-17,2.6579376E-18,1.7925499E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3616197E-1,7.7469506E-7,5.3402456E-9,4.4083165E-10,4.0496837E-11,3.7857198E-12,3.5591950E-13,3.6682850E-14,2.9741604E-16,2.8030207E-17,2.6337996E-18,1.7762707E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3488263E-1,7.8817991E-7,5.3088141E-9,4.3646205E-10,4.0041608E-11,3.7415587E-12,3.5172041E-13,3.6248518E-14,2.9388991E-16,2.7697850E-17,2.6025694E-18,1.7552084E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3360329E-1,8.0648738E-7,5.2727209E-9,4.3116672E-10,3.9484937E-11,3.6874254E-12,3.4656938E-13,3.5715601E-14,2.8956307E-16,2.7290019E-17,2.5642471E-18,1.7293630E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3232394E-1,8.2961746E-7,5.2319660E-9,4.2494568E-10,3.8826825E-11,3.6233199E-12,3.4046642E-13,3.5084099E-14,2.8443551E-16,2.6806713E-17,2.5188326E-18,1.6987344E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.3104460E-1,8.5757015E-7,5.1865494E-9,4.1779891E-10,3.8067272E-11,3.5492423E-12,3.3341152E-13,3.4354013E-14,2.7850723E-16,2.6247931E-17,2.4663260E-18,1.6633227E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.2976526E-1,8.9034546E-7,5.1364711E-9,4.0972642E-10,3.7206278E-11,3.4651924E-12,3.2540468E-13,3.3525342E-14,2.7177823E-16,2.5613675E-17,2.4067272E-18,1.6231279E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.2848591E-1,9.2794338E-7,5.0817311E-9,4.0072821E-10,3.6243842E-11,3.3711705E-12,3.1644590E-13,3.2598087E-14,2.6424851E-16,2.4903944E-17,2.3400363E-18,1.5781499E-20,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
