-5.1906355E-1,3.5048092E-6,2.6445456E-9,7.7331398E-11,1.1054881E-12,1.1689097E-13,1.9345664E-15,5.8222742E-17,4.8106809E-20,1.3752570E-21,7.2625523E-23,1.2512807E-24,7.4144971E-26,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1798861E-1,3.9848459E-6,3.0067561E-9,8.7923104E-11,1.2569014E-12,1.3290095E-13,2.1995345E-15,6.6197228E-17,5.4695765E-20,1.5636193E-21,8.2572688E-23,1.4226625E-24,8.4300248E-26,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1691366E-1,4.6041590E-6,3.4740574E-9,1.0158786E-10,1.4522454E-12,1.5355603E-13,2.5413798E-15,7.6485409E-17,6.3196422E-20,1.8066325E-21,9.5405895E-23,1.6437686E-24,9.7401947E-26,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1583872E-1,5.3627484E-6,4.0464495E-9,1.1832566E-10,1.6915200E-12,1.7885621E-13,2.9601021E-15,8.9087284E-17,7.3608780E-20,2.1042965E-21,1.1112514E-22,1.9145989E-24,1.1345007E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1476378E-1,6.2606142E-6,4.7239322E-9,1.3813651E-10,1.9747252E-12,2.0880147E-13,3.4557016E-15,1.0400285E-16,8.5932838E-20,2.4566115E-21,1.2973043E-22,2.2351534E-24,1.3244461E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1368884E-1,7.2977563E-6,5.5065057E-9,1.6102040E-10,2.3018611E-12,2.4339183E-13,4.0281782E-15,1.2123212E-16,1.0016860E-19,2.8635773E-21,1.5122177E-22,2.6054321E-24,1.5438558E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1261390E-1,8.4741748E-6,6.3941700E-9,1.8697734E-10,2.6729276E-12,2.8262727E-13,4.6775318E-15,1.4077508E-16,1.1631606E-19,3.3251940E-21,1.7559914E-22,3.0254351E-24,1.7927297E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1153896E-1,9.7898696E-6,7.3869249E-9,2.1600733E-10,3.0879247E-12,3.2650781E-13,5.4037626E-15,1.6263173E-16,1.3437522E-19,3.8414616E-21,2.0286256E-22,3.4951624E-24,2.0710679E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.1046401E-1,1.1244841E-5,8.4847706E-9,2.4811037E-10,3.5468524E-12,3.7503344E-13,6.2068705E-15,1.8680208E-16,1.5434608E-19,4.4123801E-21,2.3301202E-22,4.0146138E-24,2.3788702E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0938907E-1,1.2839088E-5,9.6877071E-9,2.8328645E-10,4.0497108E-12,4.2820417E-13,7.0868554E-15,2.1328612E-16,1.7622864E-19,5.0379495E-21,2.6604752E-22,4.5837895E-24,2.7161368E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0841439E-1,1.4463380E-5,1.0913313E-8,3.1912543E-10,4.5620456E-12,4.8237690E-13,7.9834239E-15,2.4026926E-16,1.9852358E-19,5.6753079E-21,2.9970558E-22,5.1636915E-24,3.0597592E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0743971E-1,1.6480845E-5,1.2435588E-8,3.6363958E-10,5.1983959E-12,5.4966266E-13,9.0970151E-15,2.7378392E-16,2.2621523E-19,6.4669448E-21,3.4151089E-22,5.8839641E-24,3.4865587E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0646502E-1,1.8891484E-5,1.4254533E-8,4.1682889E-10,5.9587617E-12,6.3006143E-13,1.0427629E-14,3.1383011E-16,2.5930357E-19,7.4128604E-21,3.9146345E-22,6.7446074E-24,3.9965353E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0549034E-1,2.1695296E-5,1.6370148E-8,4.7869336E-10,6.8431429E-12,7.2357323E-13,1.1975266E-14,3.6040781E-16,2.9778862E-19,8.5130545E-21,4.4956326E-22,7.7456215E-24,4.5896889E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0451566E-1,2.4892281E-5,1.8782432E-8,5.4923300E-10,7.8515397E-12,8.3019805E-13,1.3739926E-14,4.1351705E-16,3.4167037E-19,9.7675273E-21,5.1581032E-22,8.8870063E-24,5.2660195E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0354098E-1,2.8482441E-5,2.1491385E-8,6.2844780E-10,8.9839519E-12,9.4993589E-13,1.5721609E-14,4.7315780E-16,3.9094881E-19,1.1176279E-20,5.9020464E-22,1.0168762E-23,6.0255272E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0256629E-1,3.2465773E-5,2.4497008E-8,7.1633777E-10,1.0240380E-11,1.0827868E-12,1.7920314E-14,5.3933008E-16,4.4562396E-19,1.2739309E-20,6.7274620E-22,1.1590888E-23,6.8682119E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0159161E-1,3.6842279E-5,2.7799300E-8,8.1290289E-10,1.1620823E-11,1.2287506E-12,2.0336042E-14,6.1203388E-16,5.0569582E-19,1.4456617E-20,7.6343502E-22,1.3153385E-23,7.7940737E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-5.0061693E-1,4.1611958E-5,3.1398262E-8,9.1814319E-10,1.3125281E-11,1.3878275E-12,2.2968794E-14,6.9126920E-16,5.7116437E-19,1.6328204E-20,8.6227109E-22,1.4856253E-23,8.8031126E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9979201E-1,4.6115877E-5,3.4796692E-8,1.0175195E-9,1.4545912E-11,1.5380408E-12,2.5454849E-14,7.6608958E-16,6.3298505E-19,1.8095508E-20,9.5560006E-22,1.6464238E-23,9.7559283E-25,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9896710E-1,5.1463077E-5,3.8831431E-8,1.1355028E-9,1.6232537E-11,1.7163794E-12,2.8406385E-14,8.5491904E-16,7.0638080E-19,2.0193714E-20,1.0664036E-21,1.8373296E-23,1.0887146E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9814219E-1,5.7653560E-5,4.3502479E-8,1.2720928E-9,1.8185155E-11,1.9228433E-12,3.1823400E-14,9.5775759E-16,7.9135163E-19,2.2622824E-20,1.1946817E-21,2.0583427E-23,1.2196765E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9731727E-1,6.4687325E-5,4.8809836E-8,1.4272898E-9,2.0403767E-11,2.1574326E-12,3.5705895E-14,1.0746052E-15,8.8789753E-19,2.5382837E-20,1.3404344E-21,2.3094631E-23,1.3684786E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9649236E-1,7.2564373E-5,5.4753503E-8,1.6010936E-9,2.2888373E-11,2.4201473E-12,4.0053870E-14,1.2054620E-15,9.9601850E-19,2.8473754E-20,1.5036617E-21,2.5906908E-23,1.5351208E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9566745E-1,8.1284703E-5,6.1333479E-8,1.7935042E-9,2.5638972E-11,2.7109874E-12,4.4867325E-14,1.3503278E-15,1.1157146E-18,3.1895574E-20,1.6843635E-21,2.9020258E-23,1.7196032E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9484253E-1,9.0848316E-5,6.8549765E-8,2.0045218E-9,2.8655565E-11,3.0299528E-12,5.0146259E-14,1.5092027E-15,1.2469857E-18,3.5648297E-20,1.8825399E-21,3.2434682E-23,1.9219258E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9401762E-1,1.0125521E-4,7.6402359E-8,2.2341461E-9,3.1938152E-11,3.3770436E-12,5.5890674E-14,1.6820867E-15,1.3898319E-18,3.9731923E-20,2.0981908E-21,3.6150178E-23,2.1420885E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9319271E-1,1.1250539E-4,8.4891263E-8,2.4823774E-9,3.5486732E-11,3.7522597E-12,6.2100568E-14,1.8689797E-15,1.5442531E-18,4.4146453E-20,2.3313164E-21,4.0166748E-23,2.3800914E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9249264E-1,1.2301742E-4,9.2823188E-8,2.7143215E-9,3.8802481E-11,4.1028569E-12,6.7903014E-14,2.0436103E-15,1.6885424E-18,4.8271333E-20,2.5491459E-21,4.3919779E-23,2.6024783E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9179257E-1,1.3507504E-4,1.0192140E-7,2.9803700E-9,4.2605768E-11,4.5050050E-12,7.4558637E-14,2.2439180E-15,1.8540476E-18,5.3002725E-20,2.7990045E-21,4.8224647E-23,2.8575644E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9109250E-1,1.4867823E-4,1.1218590E-7,3.2805231E-9,4.6896594E-11,4.9587040E-12,8.2067436E-14,2.4699030E-15,2.0407687E-18,5.8340629E-20,3.0808922E-21,5.3081350E-23,3.1453497E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.9039242E-1,1.6382702E-4,1.2361670E-7,3.6147805E-9,5.1674959E-11,5.4639538E-12,9.0429412E-14,2.7215651E-15,2.2487057E-18,6.4285044E-20,3.3948090E-21,5.8489890E-23,3.4658341E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8969235E-1,1.8052138E-4,1.3621378E-7,3.9831425E-9,5.6940863E-11,6.0207546E-12,9.9644563E-14,2.9989045E-15,2.4778587E-18,7.0835971E-20,3.7407548E-21,6.4450265E-23,3.8190178E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8899228E-1,1.9876133E-4,1.4997715E-7,4.3856088E-9,6.2694306E-11,6.6291062E-12,1.0971289E-13,3.3019211E-15,2.7282275E-18,7.7993409E-20,4.1187298E-21,7.0962476E-23,4.2049006E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8829221E-1,2.1854686E-4,1.6490681E-7,4.8221796E-9,6.8935288E-11,7.2890088E-12,1.2063440E-13,3.6306148E-15,2.9998123E-18,8.5757358E-20,4.5287338E-21,7.8026523E-23,4.6234826E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8759214E-1,2.3987798E-4,1.8100275E-7,5.2928549E-9,7.5663808E-11,8.0004622E-12,1.3240908E-13,3.9849858E-15,3.2926129E-18,9.4127820E-20,4.9707669E-21,8.5642405E-23,5.0747637E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
